section_id,user_id,role,status
20262020010,202301106,student,active
20262020010,202314229,student,active
20262020010,202400934,student,active
20262020010,202403794,student,deleted
20262020010,202404517,student,active
20262020010,202500158,student,active
20262020010,202500220,student,active
20262020010,202500745,student,active
20262020010,202500752,student,active
20262020010,V00147934,student,active
20262020010,V00148096,student,active
20262020010,V00148515,student,active
20262020010,V00149731,student,active
20262020010,V00149773,student,active
20262020010,V00149866,student,active
20262020010,V00150784,student,active
20262020010,202403688,teacher,active
20262020011,201903987,student,active
20262020011,202101241,student,active
20262020011,202102213,student,active
20262020011,202103476,student,active
20262020011,202105364,student,active
20262020011,202201875,student,active
20262020011,202301115,student,active
20262020011,202301203,student,active
20262020011,202312601,student,active
20262020011,202313254,student,active
20262020011,202313278,student,active
20262020011,202313575,student,active
20262020011,202313778,student,active
20262020011,202401143,student,active
20262020011,V00148203,student,active
20262020011,200609279,teacher,active
20262020012,202301570,student,active
20262020012,202313458,student,active
20262020012,202400880,student,active
20262020012,202404528,student,active
20262020012,200229320,teacher,active
20262020013,201206673,student,active
20262020013,201704008,student,active
20262020013,202005114,student,active
20262020013,202103092,student,active
20262020013,202201789,student,active
20262020013,202301144,student,active
20262020013,202301487,student,active
20262020013,202313997,student,active
20262020013,202400388,student,active
20262020013,202400950,student,active
20262020013,202401122,student,active
20262020013,202401410,student,active
20262020013,202403358,student,active
20262020013,202404289,student,active
20262020013,202404532,student,active
20262020013,202500173,student,active
20262020013,202500729,student,active
20262020013,202500737,student,active
20262020013,V00148014,student,active
20262020013,V00148251,student,active
20262020013,V00148891,student,active
20262020013,V00149406,student,active
20262020013,V00149889,student,active
20262020013,V00150079,student,active
20262020013,V00150566,student,active
20262020013,V00150697,student,active
20262020013,V00150743,student,active
20262020013,V00150836,student,active
20262020013,V00151185,student,active
20262020013,V00151785,student,active
20262020013,V00152013,student,active
20262020013,V00152398,student,active
20262020013,V00152409,student,deleted
20262020013,V00152959,student,active
20262020013,200609279,teacher,active
20262020014,202403378,student,active
20262020014,V00150853,student,active
20262020014,V00152947,student,active
20262020014,200609279,teacher,active
20262020015,202004707,student,active
20262020015,202301106,student,active
20262020015,202301570,student,active
20262020015,202314950,student,active
20262020015,202315313,student,active
20262020015,202400174,student,active
20262020015,202403593,student,active
20262020015,202404528,student,active
20262020015,200213337,teacher,active
20262020016,202105364,student,active
20262020016,202202605,student,active
20262020016,202203475,student,active
20262020016,202301203,student,active
20262020016,202313016,student,active
20262020016,202313575,student,active
20262020016,202313778,student,active
20262020016,202400159,student,active
20262020016,202400880,student,active
20262020016,V00148203,student,active
20262020016,V00148248,student,active
20262020016,V00150647,student,active
20262020016,200213337,teacher,active
20262020017,202005114,student,active
20262020017,202101241,student,active
20262020017,202103476,student,active
20262020017,202200532,student,active
20262020017,202300195,student,active
20262020017,202313278,student,active
20262020017,202401260,student,active
20262020017,200304483,teacher,active
20262020018,200403063,student,active
20262020018,200504050,student,active
20262020018,200504127,student,active
20262020018,202301172,student,active
20262020018,202312630,student,active
20262020018,202312721,student,active
20262020018,202315617,student,active
20262020018,202400435,student,active
20262020018,202401391,student,active
20262020018,202404517,student,active
20262020018,202500744,student,active
20262020018,V00147850,student,active
20262020018,V00148100,student,active
20262020018,V00148172,student,active
20262020018,V00148426,student,active
20262020018,V00148992,student,active
20262020018,V00149744,student,active
20262020018,V00150520,student,active
20262020018,V00150829,student,active
20262020018,V00152167,student,active
20262020018,V00152210,student,active
20262020018,V00152267,student,active
20262020018,V00152493,student,active
20262020018,V00152521,student,active
20262020018,201904513,teacher,active
20262020019,202101241,student,active
20262020019,202312601,student,active
20262020019,202313062,student,active
20262020019,202314265,student,active
20262020019,202400159,student,active
20262020019,202400174,student,active
20262020019,202400440,student,active
20262020019,202403593,student,active
20262020019,V00148203,student,active
20262020019,200229320,teacher,active
20262020020,201903987,student,active
20262020020,202301115,student,active
20262020020,202313062,student,active
20262020020,202313458,student,active
20262020020,201904743,teacher,active
20262020021,200711459,student,active
20262020021,201501368,student,active
20262020021,201510140,student,active
20262020021,201804318,student,active
20262020021,201805598,student,deleted
20262020021,201902384,student,active
20262020021,201903987,student,active
20262020021,201906456,student,active
20262020021,202005756,student,active
20262020021,202201960,student,active
20262020021,202203958,student,active
20262020021,202300284,student,active
20262020021,202300934,student,active
20262020021,202301115,student,active
20262020021,202301182,student,active
20262020021,202301551,student,active
20262020021,202313360,student,active
20262020021,202314049,student,active
20262020021,202315001,student,active
20262020021,202402656,student,active
20262020021,202500119,student,active
20262020021,V00150640,student,active
20262020021,200236536,teacher,active
20262020022,200701115,student,active
20262020022,201306895,student,active
20262020022,201503196,student,active
20262020022,202103741,student,active
20262020022,202103853,student,active
20262020022,202104011,student,active
20262020022,202201596,student,active
20262020022,202203012,student,active
20262020022,202300357,student,active
20262020022,202300400,student,active
20262020022,202300554,student,active
20262020022,202313057,student,active
20262020022,202315271,student,active
20262020022,202400666,student,active
20262020022,202401215,student,active
20262020022,202401406,student,active
20262020022,202403030,student,active
20262020022,202403744,student,active
20262020022,202500740,student,active
20262020022,202500745,student,active
20262020022,V00148131,student,active
20262020022,V00148339,student,active
20262020022,V00150065,student,active
20262020022,V00150360,student,active
20262020022,V00150417,student,active
20262020022,202314144,teacher,active
20262020023,201306895,student,active
20262020023,201503196,student,active
20262020023,201602905,student,active
20262020023,202004420,student,active
20262020023,202004599,student,active
20262020023,202103688,student,active
20262020023,202103853,student,active
20262020023,202104011,student,active
20262020023,202201961,student,active
20262020023,202300357,student,active
20262020023,202300554,student,active
20262020023,202401215,student,active
20262020023,202402651,student,active
20262020023,202403596,student,active
20262020023,202500583,student,active
20262020023,V00150088,student,active
20262020023,V00150190,student,active
20262020023,V00150789,student,active
20262020023,V00152723,student,active
20262020023,V00152065,teacher,active
20262020024,201708409,student,active
20262020024,202300400,student,active
20262020024,202300603,student,active
20262020024,202312542,student,active
20262020024,202313840,student,active
20262020024,202314904,student,active
20262020024,202400666,student,active
20262020024,202400994,student,active
20262020024,202401406,student,active
20262020024,202401927,student,active
20262020024,V00149660,student,active
20262020024,V00150096,student,active
20262020024,202403696,teacher,active
20262020025,201704313,student,active
20262020025,201805711,student,active
20262020025,201807994,student,active
20262020025,201901886,student,active
20262020025,202001743,student,active
20262020025,202103671,student,active
20262020025,202104011,student,active
20262020025,202200657,student,active
20262020025,202203012,student,active
20262020025,202204528,student,active
20262020025,202204597,student,active
20262020025,202300565,student,active
20262020025,202300859,student,active
20262020025,202301277,student,active
20262020025,202301638,student,active
20262020025,202313834,student,active
20262020025,202314083,student,active
20262020025,202315271,student,active
20262020025,202315878,student,active
20262020025,202400474,student,active
20262020025,202400966,student,active
20262020025,202400994,student,active
20262020025,202402367,student,active
20262020025,202402748,student,active
20262020025,202402851,student,active
20262020025,202402916,student,active
20262020025,202403748,student,active
20262020025,202500144,student,active
20262020025,202500179,student,active
20262020025,202500706,student,active
20262020025,202500740,student,active
20262020025,V00150088,student,active
20262020025,V00150144,student,active
20262020025,V00150190,student,active
20262020025,202403696,teacher,active
20262020026,200701115,student,active
20262020026,201704280,student,active
20262020026,201805711,student,active
20262020026,201807994,student,active
20262020026,201905376,student,active
20262020026,202004599,student,active
20262020026,202004762,student,active
20262020026,202100943,student,active
20262020026,202103431,student,active
20262020026,202103581,student,active
20262020026,202103671,student,active
20262020026,202200657,student,active
20262020026,202203604,student,active
20262020026,202204528,student,active
20262020026,202300357,student,active
20262020026,202300400,student,active
20262020026,202300565,student,active
20262020026,202300923,student,active
20262020026,202312603,student,active
20262020026,202312608,student,active
20262020026,202312944,student,active
20262020026,202313766,student,active
20262020026,202313834,student,active
20262020026,202314083,student,active
20262020026,202314731,student,active
20262020026,202315271,student,active
20262020026,202315485,student,active
20262020026,202315878,student,active
20262020026,202400474,student,active
20262020026,202401927,student,active
20262020026,202402367,student,active
20262020026,202402748,student,active
20262020026,202402789,student,active
20262020026,202402851,student,active
20262020026,202402916,student,active
20262020026,202403744,student,active
20262020026,202500179,student,active
20262020026,202500433,student,active
20262020026,202500706,student,active
20262020026,202500740,student,active
20262020026,V00148508,student,active
20262020026,V00149530,student,active
20262020026,V00150508,student,active
20262020026,202403696,teacher,active
20262020027,201503196,student,active
20262020027,201908114,student,active
20262020027,202103581,student,active
20262020027,202103741,student,active
20262020027,202103853,student,active
20262020027,202200694,student,active
20262020027,202201596,student,active
20262020027,202203065,student,active
20262020027,202300554,student,active
20262020027,202301277,student,active
20262020027,202312944,student,active
20262020027,202313057,student,active
20262020027,202314904,student,active
20262020027,202315942,student,active
20262020027,202316000,student,active
20262020027,202400666,student,active
20262020027,202401406,student,active
20262020027,202401927,student,active
20262020027,202500144,student,active
20262020027,202500611,student,active
20262020027,202500740,student,active
20262020027,V00148345,student,active
20262020027,V00150065,student,active
20262020027,V00150360,student,active
20262020027,V00150417,student,active
20262020027,V00150508,student,active
20262020027,V00150787,student,active
20262020027,200100193,teacher,active
20262020028,200701115,student,active
20262020028,201306895,student,active
20262020028,201704313,student,active
20262020028,201901886,student,active
20262020028,201903815,student,active
20262020028,202001743,student,active
20262020028,202103688,student,active
20262020028,202200657,student,active
20262020028,202201596,student,active
20262020028,202203059,student,active
20262020028,202203495,student,active
20262020028,202204528,student,active
20262020028,202204597,student,active
20262020028,202300400,student,active
20262020028,202300565,student,active
20262020028,202300859,student,active
20262020028,202301277,student,active
20262020028,202301638,student,active
20262020028,202312542,student,active
20262020028,202312608,student,active
20262020028,202313057,student,active
20262020028,202313840,student,active
20262020028,V00149660,student,active
20262020028,V00149903,student,active
20262020028,V00150088,student,active
20262020028,V00150096,student,active
20262020028,V00150144,student,active
20262020028,V00150190,student,active
20262020028,V00150411,student,active
20262020028,V00150417,student,active
20262020028,V00152322,student,active
20262020028,V00152484,student,active
20262020028,200100193,teacher,active
20262020029,201704313,student,active
20262020029,201805711,student,active
20262020029,201807994,student,active
20262020029,201901886,student,active
20262020029,202004599,student,active
20262020029,202004762,student,active
20262020029,202103431,student,active
20262020029,202103581,student,active
20262020029,202103671,student,active
20262020029,202200657,student,active
20262020029,202204528,student,active
20262020029,202300565,student,active
20262020029,202300923,student,active
20262020029,202312603,student,active
20262020029,202313766,student,active
20262020029,202313834,student,active
20262020029,202314083,student,active
20262020029,202315271,student,active
20262020029,202400474,student,active
20262020029,202402367,student,active
20262020029,202402789,student,active
20262020029,202402851,student,active
20262020029,202403748,student,active
20262020029,202500179,student,active
20262020029,202500706,student,active
20262020029,202500740,student,active
20262020029,V00152322,student,active
20262020029,200100193,teacher,active
20262020030,201602905,student,active
20262020030,202003402,student,active
20262020030,202104237,student,active
20262020030,202105364,student,active
20262020030,202202781,student,active
20262020030,202202831,student,active
20262020030,202313062,student,active
20262020030,202313520,student,active
20262020030,202313575,student,active
20262020030,202314215,student,active
20262020030,202315547,student,active
20262020030,202402651,student,active
20262020030,V00148440,student,active
20262020030,V00149047,student,active
20262020030,V00149744,student,active
20262020030,V00150813,student,active
20262020030,V00152472,student,active
20262020030,202202713,teacher,active
20262020031,201903815,student,active
20262020031,202001743,student,active
20262020031,202103853,student,active
20262020031,202104011,student,active
20262020031,202203065,student,active
20262020031,202203495,student,active
20262020031,202204597,student,active
20262020031,202300859,student,active
20262020031,202301277,student,active
20262020031,202301638,student,active
20262020031,202312542,student,active
20262020031,202312608,student,active
20262020031,202313057,student,active
20262020031,202313766,student,active
20262020031,202313840,student,active
20262020031,202314731,student,active
20262020031,202315199,student,active
20262020031,202315878,student,active
20262020031,202315897,student,active
20262020031,202400994,student,active
20262020031,202402748,student,active
20262020031,202403227,student,active
20262020031,202403697,student,active
20262020031,V00148206,student,active
20262020031,V00148433,student,active
20262020031,V00149530,student,active
20262020031,V00149660,student,active
20262020031,V00149903,student,active
20262020031,V00150088,student,active
20262020031,V00150144,student,active
20262020031,V00150417,student,active
20262020031,V00152322,student,active
20262020031,V00152723,student,active
20262020031,201202366,teacher,active
20262020032,202004533,student,deleted
20262020032,202204683,student,active
20262020032,202313016,student,active
20262020032,202400364,student,active
20262020032,202400801,student,active
20262020032,202402921,student,active
20262020032,202403227,student,active
20262020032,202403288,student,active
20262020032,202404336,student,active
20262020032,202404455,student,active
20262020032,202404466,student,active
20262020032,202500762,student,active
20262020032,V00148237,student,active
20262020032,V00148256,student,active
20262020032,V00148433,student,active
20262020032,V00149913,student,active
20262020032,V00150070,student,active
20262020032,V00151336,student,active
20262020032,202202713,teacher,active
20262020033,201803441,student,active
20262020033,201805711,student,active
20262020033,201807994,student,active
20262020033,201901886,student,active
20262020033,202001743,student,active
20262020033,202004599,student,active
20262020033,202103431,student,active
20262020033,202103581,student,active
20262020033,202103671,student,active
20262020033,202103837,student,active
20262020033,202201961,student,active
20262020033,202203012,student,active
20262020033,202203059,student,active
20262020033,202203065,student,active
20262020033,202203495,student,active
20262020033,202300859,student,active
20262020033,202300923,student,active
20262020033,202301277,student,active
20262020033,202301638,student,active
20262020033,202312603,student,active
20262020033,202313766,student,active
20262020033,202313834,student,active
20262020033,202313840,student,active
20262020033,202314083,student,active
20262020033,202315271,student,active
20262020033,202315897,student,active
20262020033,202401215,student,active
20262020033,202402916,student,active
20262020033,202403748,student,active
20262020033,202500144,student,active
20262020033,202500179,student,active
20262020033,202500740,student,active
20262020033,V00150088,student,active
20262020033,V00150096,student,active
20262020033,V00150144,student,active
20262020033,V00150190,student,active
20262020033,V00152484,student,active
20262020033,199300109,teacher,active
20262020034,201905376,student,active
20262020034,202404535,student,active
20262020034,202500673,student,active
20262020034,202500743,student,active
20262020034,V00148087,student,active
20262020034,V00148097,student,active
20262020034,V00148112,student,active
20262020034,V00148153,student,active
20262020034,V00148184,student,active
20262020034,V00149889,student,active
20262020034,V00150282,student,active
20262020034,V00150388,student,active
20262020034,V00150838,student,active
20262020034,V00152376,student,active
20262020034,200216189,teacher,active
20262020035,202301203,student,active
20262020035,202403082,student,active
20262020035,202403759,student,active
20262020035,202404410,student,active
20262020035,202404505,student,active
20262020035,202500611,student,active
20262020035,V00149733,student,active
20262020035,V00149912,student,active
20262020035,V00150095,student,active
20262020035,V00151657,student,active
20262020035,200216189,teacher,active
20262020036,200701115,student,active
20262020036,201704313,student,active
20262020036,201803441,student,active
20262020036,201805711,student,active
20262020036,201807994,student,active
20262020036,201908822,student,active
20262020036,202004599,student,active
20262020036,202004762,student,active
20262020036,202100943,student,active
20262020036,202103431,student,active
20262020036,202103581,student,active
20262020036,202103671,student,active
20262020036,202103837,student,active
20262020036,202200657,student,active
20262020036,202204528,student,active
20262020036,202300565,student,active
20262020036,202300607,student,active
20262020036,202300923,student,active
20262020036,202312603,student,active
20262020036,202313766,student,active
20262020036,202313834,student,active
20262020036,202314083,student,active
20262020036,202400474,student,active
20262020036,202402367,student,active
20262020036,202402748,student,active
20262020036,202402789,student,active
20262020036,202402851,student,active
20262020036,202402916,student,active
20262020036,202403748,student,active
20262020036,202500179,student,active
20262020036,202500706,student,active
20262020036,V00150787,student,active
20262020036,201205100,teacher,active
20262020037,201201777,student,active
20262020037,201902282,student,active
20262020037,202203843,student,active
20262020037,202314195,student,active
20262020037,202314950,student,active
20262020037,202315878,student,active
20262020037,202401382,student,active
20262020037,202402408,student,active
20262020037,202402655,student,active
20262020037,202403437,student,active
20262020037,202500803,student,active
20262020037,V00147843,student,active
20262020037,V00147881,student,active
20262020037,V00148393,student,active
20262020037,V00149527,student,active
20262020037,V00149954,student,active
20262020037,V00150567,student,active
20262020037,V00150765,student,active
20262020037,V00150827,student,active
20262020037,201506758,teacher,active
20262020038,201708409,student,active
20262020038,202004420,student,active
20262020038,202004599,student,active
20262020038,202203094,student,active
20262020038,202314731,student,active
20262020038,202314904,student,active
20262020038,202315199,student,active
20262020038,202315437,student,active
20262020038,202315878,student,active
20262020038,202400474,student,active
20262020038,202400923,student,active
20262020038,202401122,student,active
20262020038,202402975,student,active
20262020038,202403697,student,active
20262020038,V00152071,student,active
20262020038,200200767,teacher,active
20262020039,201704280,student,active
20262020039,201805711,student,active
20262020039,201807994,student,active
20262020039,201903815,student,active
20262020039,202001743,student,active
20262020039,202004762,student,active
20262020039,202100943,student,active
20262020039,202103837,student,active
20262020039,202103853,student,active
20262020039,202104011,student,active
20262020039,202200657,student,active
20262020039,202201596,student,active
20262020039,202204528,student,active
20262020039,202300400,student,active
20262020039,202300565,student,active
20262020039,202300859,student,active
20262020039,202300990,student,active
20262020039,202301638,student,active
20262020039,202312603,student,active
20262020039,202312608,student,active
20262020039,202312944,student,active
20262020039,202313057,student,active
20262020039,202313834,student,active
20262020039,202314731,student,active
20262020039,202314904,student,active
20262020039,202315485,student,active
20262020039,202315897,student,active
20262020039,202316000,student,active
20262020039,202400474,student,active
20262020039,202400666,student,active
20262020039,202401927,student,active
20262020039,202402789,student,active
20262020039,202402916,student,active
20262020039,202403744,student,active
20262020039,202500220,student,active
20262020039,202500695,student,active
20262020039,V00148206,student,active
20262020039,V00148345,student,active
20262020039,V00149660,student,active
20262020039,V00149903,student,active
20262020039,V00150144,student,active
20262020039,V00150508,student,active
20262020039,V00150787,student,active
20262020039,200200767,teacher,active
20262020040,201901932,student,active
20262020040,202100672,student,active
20262020040,202313102,student,active
20262020040,202313934,student,active
20262020040,202403511,student,active
20262020040,202403928,student,active
20262020040,202500804,student,active
20262020040,V00148069,student,active
20262020040,V00148125,student,active
20262020040,V00148490,student,active
20262020040,V00148512,student,deleted
20262020040,V00149281,student,active
20262020040,V00149819,student,active
20262020040,V00150647,student,active
20262020040,V00150824,student,active
20262020040,V00150825,student,active
20262020040,V00150826,student,active
20262020040,201506758,teacher,active
20262020041,200303866,student,active
20262020041,200304437,student,active
20262020041,200502622,student,active
20262020041,200607104,student,active
20262020041,200609174,student,active
20262020041,200804386,student,active
20262020041,201509444,student,active
20262020041,201510200,student,active
20262020041,202000297,student,active
20262020041,202003909,student,active
20262020041,202300481,student,active
20262020041,202313936,student,active
20262020041,202404321,student,active
20262020041,V00149658,student,active
20262020041,V00150695,student,active
20262020041,V00151682,student,active
20262020041,V00152187,student,active
20262020041,V00152470,student,active
20262020041,202314144,teacher,active
20262020042,200303866,student,active
20262020042,200304437,student,active
20262020042,200609174,student,active
20262020042,200803669,student,active
20262020042,200804386,student,active
20262020042,201104708,student,active
20262020042,201107402,student,active
20262020042,201306308,student,active
20262020042,201601165,student,active
20262020042,202000297,student,active
20262020042,202002704,student,active
20262020042,202003909,student,active
20262020042,202101304,student,active
20262020042,202204685,student,active
20262020042,202300481,student,active
20262020042,202313936,student,active
20262020042,202401410,student,active
20262020042,202500152,student,active
20262020042,V00149658,student,active
20262020042,V00150695,student,active
20262020042,V00151682,student,active
20262020042,V00152187,student,active
20262020042,V00152470,student,active
20262020042,200100193,teacher,active
20262020043,200303866,student,active
20262020043,200304437,student,active
20262020043,200607104,student,active
20262020043,200609174,student,active
20262020043,200802990,student,active
20262020043,200803669,student,active
20262020043,200804386,student,active
20262020043,201300602,student,active
20262020043,201509444,student,active
20262020043,201510200,student,active
20262020043,201601165,student,active
20262020043,202000297,student,active
20262020043,202003909,student,active
20262020043,202004534,student,active
20262020043,202101304,student,active
20262020043,202103515,student,active
20262020043,202202452,student,active
20262020043,202204685,student,active
20262020043,202300481,student,active
20262020043,202313936,student,active
20262020043,V00149658,student,active
20262020043,V00151682,student,active
20262020043,V00152187,student,active
20262020043,202315103,teacher,active
20262020044,200303866,student,active
20262020044,200304437,student,active
20262020044,200502622,student,active
20262020044,200507764,student,active
20262020044,200607104,student,active
20262020044,200607858,student,active
20262020044,200609174,student,active
20262020044,200802990,student,active
20262020044,200803669,student,active
20262020044,200804386,student,active
20262020044,201104708,student,active
20262020044,201207966,student,active
20262020044,201300602,student,active
20262020044,201306308,student,active
20262020044,201510200,student,active
20262020044,201601165,student,active
20262020044,201604586,student,active
20262020044,202000297,student,active
20262020044,202002704,student,active
20262020044,202003909,student,active
20262020044,202101304,student,active
20262020044,202202452,student,active
20262020044,202204685,student,active
20262020044,202300481,student,active
20262020044,202300990,student,active
20262020044,202313002,student,active
20262020044,202313936,student,active
20262020044,202404321,student,active
20262020044,202500152,student,active
20262020044,V00149658,student,active
20262020044,V00150695,student,active
20262020044,V00151682,student,active
20262020044,V00152187,student,active
20262020044,V00152470,student,active
20262020044,200200767,teacher,active
20262020045,201503196,student,active
20262020045,201906893,student,active
20262020045,201908114,student,active
20262020045,202001607,student,active
20262020045,202203205,student,active
20262020045,202204456,student,active
20262020045,202300357,student,active
20262020045,202300382,student,active
20262020045,202312562,student,active
20262020045,202312767,student,active
20262020045,202313007,student,active
20262020045,202313649,student,active
20262020045,202315199,student,active
20262020045,202315212,student,active
20262020045,202315680,student,active
20262020045,202315729,student,active
20262020045,202315827,student,active
20262020045,202316086,student,active
20262020045,202400133,student,active
20262020045,202400666,student,active
20262020045,202400966,student,active
20262020045,202401033,student,active
20262020045,202402408,student,active
20262020045,202403030,student,active
20262020045,202403378,student,active
20262020045,202500834,student,active
20262020045,V00149297,student,active
20262020045,V00149892,student,active
20262020045,V00150388,student,active
20262020045,V00150397,student,active
20262020045,202403688,teacher,active
20262020046,200214443,student,active
20262020046,200502622,student,active
20262020046,200507764,student,active
20262020046,200607104,student,active
20262020046,200802990,student,active
20262020046,201104708,student,active
20262020046,201107402,student,active
20262020046,201300602,student,active
20262020046,201509444,student,active
20262020046,201604586,student,active
20262020046,202002704,student,active
20262020046,202004534,student,active
20262020046,202202452,student,active
20262020046,202204685,student,active
20262020046,202300990,student,active
20262020046,202401410,student,active
20262020046,202403748,student,active
20262020046,202404321,student,active
20262020046,202500152,student,active
20262020046,V00149658,student,active
20262020046,V00150695,student,active
20262020046,V00152470,student,active
20262020046,202314144,teacher,active
20262020047,200504946,student,active
20262020047,201502105,student,active
20262020047,202103692,student,active
20262020047,202201467,student,active
20262020047,202203094,student,active
20262020047,202300172,student,active
20262020047,202300276,student,active
20262020047,202312750,student,deleted
20262020047,202313028,student,active
20262020047,202316043,student,active
20262020047,202400427,student,active
20262020047,202401389,student,active
20262020047,202402921,student,active
20262020047,202403697,student,active
20262020047,202403699,student,active
20262020047,202500433,student,active
20262020047,V00149920,student,active
20262020047,V00150572,student,active
20262020047,V00150864,student,active
20262020047,V00152071,student,active
20262020047,V00152323,student,active
20262020047,V00152326,student,active
20262020047,V00152723,student,active
20262020047,V00152800,student,active
20262020047,200216189,teacher,active
20262020048,201704812,student,active
20262020048,201803441,student,active
20262020048,201902384,student,active
20262020048,202000845,student,active
20262020048,202100989,student,active
20262020048,202203065,student,active
20262020048,202313778,student,active
20262020048,202313854,student,active
20262020048,202315001,student,active
20262020048,202315013,student,deleted
20262020048,202315439,student,active
20262020048,202315679,student,active
20262020048,202315894,student,active
20262020048,202315897,student,active
20262020048,202316000,student,active
20262020048,202316055,student,active
20262020048,202316069,student,active
20262020048,202400388,student,active
20262020048,202401385,student,active
20262020048,202401406,student,active
20262020048,202500496,student,active
20262020048,V00148368,student,active
20262020048,V00150412,student,active
20262020048,V00150543,student,active
20262020048,201506758,teacher,active
20262020049,200507764,student,active
20262020049,200803669,student,active
20262020049,201107402,student,active
20262020049,201300602,student,active
20262020049,201306308,student,active
20262020049,201601165,student,active
20262020049,202202452,student,active
20262020049,202500152,student,active
20262020049,201205100,teacher,active
20262020050,200249408,student,active
20262020050,200500341,student,active
20262020050,201407637,student,active
20262020050,202100286,student,active
20262020050,202103674,student,active
20262020050,202403499,student,active
20262020050,V00152297,student,active
20262020050,V00152367,student,active
20262020050,V00152649,student,active
20262020050,200216189,teacher,active
20262020051,200213790,student,active
20262020051,200249408,student,active
20262020051,200502622,student,active
20262020051,200907518,student,active
20262020051,201200409,student,active
20262020051,201804769,student,active
20262020051,201902168,student,active
20262020051,202103688,student,active
20262020051,202103692,student,active
20262020051,202201270,student,active
20262020051,202201638,student,active
20262020051,202202559,student,active
20262020051,202300388,student,active
20262020051,202300415,student,active
20262020051,202300486,student,active
20262020051,202300860,student,active
20262020051,202301538,student,active
20262020051,202313415,student,active
20262020051,202314900,student,active
20262020051,202402408,student,active
20262020051,202402999,student,active
20262020051,202403499,student,active
20262020051,202403509,student,deleted
20262020051,V00148345,student,active
