section_id,user_id,role,status
20271010056,202500583,student,active
20271010056,202500682,student,active
20271010056,202500785,student,active
20271010056,V00148112,student,active
20271010056,V00148131,student,active
20271010056,V00148206,student,active
20271010056,V00148443,student,active
20271010056,V00148444,student,active
20271010056,V00149527,student,active
20271010056,V00149886,student,active
20271010056,V00149892,student,active
20271010056,V00150065,student,active
20271010056,V00152071,student,active
20271010056,V00152440,student,active
20271010056,V00152723,student,active
20271010056,202315103,teacher,active
20271010057,201306895,student,active
20271010057,201903815,student,active
20271010057,202103688,student,active
20271010057,202103853,student,active
20271010057,202203495,student,active
20271010057,202400666,student,active
20271010057,202401215,student,active
20271010057,V00151688,student,active
20271010057,202315103,teacher,active
20271010058,201903987,student,active
20271010058,202301203,student,active
20271010058,202313016,student,active
20271010058,202400159,student,active
20271010058,202401143,student,active
20271010058,200236536,teacher,active
20271010059,201306895,student,active
20271010059,201704313,student,active
20271010059,202001743,student,active
20271010059,202400666,student,active
20271010059,202401215,student,active
20271010059,V00150417,student,active
20271010059,V00151688,student,active
20271010059,200100193,teacher,active
20271010060,202312601,student,active
20271010060,202313278,student,active
20271010060,200236536,teacher,active
20271010061,202100943,student,active
20271010061,202401927,student,active
20271010061,202500144,student,active
20271010061,V00152484,student,active
20271010061,202315103,teacher,active
20271010063,201306895,student,active
20271010063,202500144,student,active
20271010063,V00151688,student,active
20271010063,V00152484,student,active
20271010063,202315103,teacher,active
20271010064,200213870,student,active
20271010064,200402731,student,active
20271010064,200907518,student,active
20271010064,201106699,student,active
20271010064,201405095,student,active
20271010064,201501581,student,active
20271010064,202003210,student,active
20271010064,202203570,student,active
20271010064,202300936,student,active
20271010064,202301538,student,active
20271010064,202314477,student,active
20271010064,202314900,student,active
20271010064,V00148093,student,active
20271010064,V00149113,student,active
20271010065,200213790,student,active
20271010065,200903195,student,active
20271010065,200907518,student,active
20271010065,201104687,student,active
20271010065,201106699,student,active
20271010065,201405095,student,active
20271010065,201608648,student,active
20271010065,201804117,student,active
20271010065,202202347,student,active
20271010065,202203570,student,active
20271010065,202301538,student,active
20271010065,202314900,student,active
20271010065,202402715,student,active
20271010065,202403028,student,active
20271010065,V00148093,student,active
20271010066,201106699,student,active
20271010066,201201777,student,active
20271010066,201405095,student,active
20271010066,201608648,student,active
20271010066,201805110,student,active
20271010066,202202600,student,active
20271010066,202204588,student,active
20271010066,202301538,student,active
20271010066,202314477,student,active
20271010066,202315729,student,active
20271010066,202400683,student,active
20271010066,V00148093,student,active
20271010066,V00149150,student,active
20271010066,200300162,teacher,active
20271010067,200213870,student,active
20271010067,200402731,student,active
20271010067,200907518,student,active
20271010067,201106699,student,active
20271010067,201405095,student,active
20271010067,201608648,student,active
20271010067,201805110,student,active
20271010067,202103645,student,active
20271010067,202203570,student,active
20271010067,202300943,student,active
20271010067,202301538,student,active
20271010067,202314900,student,active
20271010067,202402766,student,active
20271010067,V00148093,student,active
20271010067,V00149113,student,active
20271010067,200300162,teacher,active
20271010068,200261954,student,active
20271010068,201804010,student,active
20271010068,202100287,student,active
20271010068,202403696,teacher,active
20271010069,200402731,student,active
20271010069,200907518,student,active
20271010069,201501581,student,active
20271010069,202203041,student,active
20271010069,202203354,student,active
20271010069,202203570,student,active
20271010069,202300943,student,active
20271010069,202301538,student,active
20271010069,202400683,student,active
20271010069,202402715,student,active
20271010069,202403028,student,active
20271010069,V00148093,student,active
20271010069,200300162,teacher,active
20271010070,200261954,student,active
20271010070,200710137,student,active
20271010070,200905702,student,active
20271010070,201401366,student,active
20271010070,201806509,student,active
20271010071,200215281,student,active
20271010071,200710137,student,active
20271010071,200905702,student,active
20271010071,201401366,student,active
20271010071,201504867,student,active
20271010071,201806509,student,active
20271010071,201205100,teacher,active
20271010072,200261954,student,active
20271010072,202314144,teacher,active
20271010073,200215281,student,active
20271010073,200710137,student,active
20271010073,201504867,student,active
20271010073,201606346,student,active
20271010073,202403696,teacher,active
20271010075,202203094,student,active
20271010075,202314731,student,active
20271010075,202400364,student,active
20271010075,202404327,student,active
20271010075,202500579,student,active
20271010075,V00148339,student,active
20271010075,V00148444,student,active
20271010075,V00149527,student,active
20271010075,V00149886,student,active
20271010075,V00150096,student,active
20271010075,V00150851,student,active
20271010075,200200767,teacher,active
20271010076,201903815,student,active
20271010076,202103853,student,active
20271010076,202201961,student,active
20271010076,202203012,student,active
20271010076,202203065,student,active
20271010076,202300357,student,active
20271010076,202300400,student,active
20271010076,202300923,student,active
20271010076,202314731,student,active
20271010076,202315897,student,active
20271010076,202400666,student,active
20271010076,202400994,student,active
20271010076,202401215,student,active
20271010076,202401927,student,active
20271010076,202500740,student,active
20271010076,V00148206,student,active
20271010076,V00148508,student,active
20271010076,V00150096,student,active
20271010076,V00150411,student,active
20271010076,V00150417,student,active
20271010076,V00152071,student,active
20271010076,V00152322,student,active
20271010076,V00152723,student,active
20271010076,201205100,teacher,active
20271010077,202100943,student,active
20271010077,202201961,student,active
20271010077,202203012,student,active
20271010077,202203094,student,active
20271010077,202300554,student,active
20271010077,202312542,student,active
20271010077,202314731,student,active
20271010077,202315199,student,active
20271010077,202315485,student,active
20271010077,202315897,student,active
20271010077,202400388,student,active
20271010077,202400923,student,active
20271010077,202401382,student,active
20271010077,202401406,student,active
20271010077,202401927,student,active
20271010077,202403697,student,active
20271010077,202404505,student,active
20271010077,202500433,student,active
20271010077,202500740,student,active
20271010077,V00148508,student,active
20271010077,V00150096,student,active
20271010077,V00152071,student,active
20271010077,V00152322,student,active
20271010077,200200767,teacher,active
20271010078,201306895,student,active
20271010078,202103741,student,active
20271010078,202104011,student,active
20271010078,202203012,student,active
20271010078,202203094,student,active
20271010078,202203495,student,active
20271010078,202300357,student,active
20271010078,202300400,student,active
20271010078,202300436,student,active
20271010078,202301277,student,active
20271010078,202301638,student,active
20271010078,202313057,student,active
20271010078,202313840,student,active
20271010078,202314731,student,active
20271010078,202315485,student,active
20271010078,202400923,student,active
20271010078,202400994,student,active
20271010078,202401223,student,active
20271010078,202401382,student,active
20271010078,202401406,student,active
20271010078,202401927,student,active
20271010078,202404505,student,active
20271010078,202500179,student,active
20271010078,202500433,student,active
20271010078,202500740,student,active
20271010078,V00148206,student,active
20271010078,V00148508,student,active
20271010078,V00149660,student,active
20271010078,V00149892,student,active
20271010078,V00152071,student,active
20271010078,V00152322,student,active
20271010078,V00152484,student,active
20271010078,202314144,teacher,active
20271010079,201903815,student,active
20271010079,202103671,student,active
20271010079,202103688,student,active
20271010079,202103741,student,active
20271010079,202201083,student,active
20271010079,202201961,student,active
20271010079,202203065,student,active
20271010079,202300400,student,active
20271010079,202300554,student,active
20271010079,202301638,student,active
20271010079,202313057,student,active
20271010079,202314731,student,active
20271010079,202314904,student,active
20271010079,202315199,student,active
20271010079,202315437,student,active
20271010079,202315485,student,active
20271010079,202315897,student,active
20271010079,202316000,student,active
20271010079,202400666,student,active
20271010079,202400923,student,active
20271010079,202401215,student,active
20271010079,202401382,student,active
20271010079,202401406,student,active
20271010079,202403030,student,active
20271010079,202500220,student,active
20271010079,202500433,student,active
20271010079,V00148206,student,active
20271010079,V00148508,student,active
20271010079,V00149660,student,active
20271010079,V00150065,student,active
20271010079,V00150096,student,active
20271010079,V00150144,student,active
20271010079,V00150190,student,active
20271010079,V00150411,student,active
20271010079,V00150417,student,active
20271010079,V00150789,student,active
20271010079,V00152071,student,active
20271010079,V00152723,student,active
20271010079,201005637,teacher,active
20271010080,201405095,student,active
20271010080,201501581,student,active
20271010080,202002615,student,active
20271010080,202201311,student,active
20271010080,202203041,student,active
20271010080,202204588,student,active
20271010080,202300590,student,active
20271010080,202301538,student,active
20271010080,202400683,student,active
20271010080,202403028,student,active
20271010080,V00149113,student,active
20271010080,V00149150,student,active
20271010081,202103688,student,active
20271010081,202103741,student,active
20271010081,202201961,student,active
20271010081,202203012,student,active
20271010081,202203495,student,active
20271010081,202203604,student,active
20271010081,202300400,student,active
20271010081,202300436,student,active
20271010081,202312542,student,active
20271010081,202313934,student,active
20271010081,202314904,student,active
20271010081,202315199,student,active
20271010081,202315437,student,active
20271010081,202315485,student,active
20271010081,202315897,student,active
20271010081,202316000,student,active
20271010081,202400388,student,active
20271010081,202400666,student,active
20271010081,202400923,student,active
20271010081,202401223,student,active
20271010081,202401382,student,active
20271010081,202401406,student,active
20271010081,202401927,student,active
20271010081,202403030,student,active
20271010081,202403697,student,active
20271010081,202404505,student,active
20271010081,202500220,student,active
20271010081,202500433,student,active
20271010081,202500740,student,active
20271010081,V00148206,student,active
20271010081,V00148508,student,active
20271010081,V00148966,student,active
20271010081,V00149892,student,active
20271010081,V00150095,student,active
20271010081,V00150096,student,active
20271010081,V00152723,student,active
20271010081,200100193,teacher,active
20271010082,201306895,student,active
20271010082,201704313,student,active
20271010082,201903815,student,active
20271010082,202001743,student,active
20271010082,202103671,student,active
20271010082,202103688,student,active
20271010082,202104011,student,active
20271010082,202201596,student,active
20271010082,202203012,student,active
20271010082,202203065,student,active
20271010082,202300357,student,active
20271010082,202300400,student,active
20271010082,202312542,student,active
20271010082,202313057,student,active
20271010082,202313840,student,active
20271010082,202314904,student,active
20271010082,202315271,student,active
20271010082,202400666,student,active
20271010082,202400994,student,active
20271010082,202401215,student,active
20271010082,202500144,student,active
20271010082,202500179,student,active
20271010082,V00149660,student,active
20271010082,V00150144,student,active
20271010082,V00150411,student,active
20271010082,V00150417,student,active
20271010082,V00151688,student,active
20271010082,V00152484,student,active
20271010082,202314144,teacher,active
20271010083,202102071,student,active
20271010083,202103056,student,active
20271010083,202103645,student,active
20271010083,202201311,student,active
20271010083,202203041,student,active
20271010083,202203354,student,active
20271010083,202204588,student,active
20271010083,202300590,student,active
20271010083,202313033,student,active
20271010083,202403028,student,active
20271010083,V00149113,student,active
20271010084,201704280,student,active
20271010084,201704313,student,active
20271010084,201903815,student,active
20271010084,202103671,student,active
20271010084,202103853,student,active
20271010084,202104011,student,active
20271010084,202201596,student,active
20271010084,202203012,student,active
20271010084,202203065,student,active
20271010084,202300357,student,active
20271010084,202300923,student,active
20271010084,202301277,student,active
20271010084,202301638,student,active
20271010084,202312542,student,active
20271010084,202313840,student,active
20271010084,202314904,student,active
20271010084,202315199,student,active
20271010084,202315271,student,active
20271010084,202315485,student,active
20271010084,202316000,student,active
20271010084,202400388,student,active
20271010084,202401215,student,active
20271010084,202403030,student,active
20271010084,202403697,student,active
20271010084,202500144,student,active
20271010084,202500740,student,active
20271010084,V00149660,student,active
20271010084,V00150144,student,active
20271010084,V00150411,student,active
20271010084,V00150417,student,active
20271010084,200200767,teacher,active
20271010085,200402731,student,active
20271010085,201501581,student,active
20271010085,201804569,student,active
20271010085,201907855,student,active
20271010085,202002615,student,active
20271010085,202005160,student,active
20271010085,202102071,student,active
20271010085,202103056,student,active
20271010085,202103645,student,active
20271010085,202201311,student,active
20271010085,202202347,student,active
20271010085,202203041,student,active
20271010085,202203354,student,active
20271010085,202204588,student,active
20271010085,202300590,student,active
20271010085,202312587,student,active
20271010085,202313033,student,active
20271010085,202403028,student,active
20271010085,V00149113,student,active
20271010086,200213790,student,active
20271010086,200907518,student,active
20271010086,201206445,student,active
20271010086,201501581,student,active
20271010086,201804569,student,active
20271010086,201805110,student,active
20271010086,201907855,student,active
20271010086,202002615,student,active
20271010086,202005160,student,active
20271010086,202103056,student,active
20271010086,202201311,student,active
20271010086,202203354,student,active
20271010086,202203570,student,active
20271010086,202204588,student,active
20271010086,202300590,student,active
20271010086,202300943,student,active
20271010086,202301739,student,active
20271010086,202313033,student,active
20271010086,202400683,student,active
20271010086,202403028,student,active
20271010086,V00149113,student,active
20271010086,201504398,teacher,active
20271010087,201704313,student,active
20271010087,202103853,student,active
20271010087,202201961,student,active
20271010087,202301277,student,active
20271010087,202313057,student,active
20271010087,202313840,student,active
20271010087,202500179,student,active
20271010087,V00150190,student,active
20271010088,201206445,student,active
20271010088,201804569,student,active
20271010088,202201753,student,active
20271010088,202312587,student,active
20271010088,202313635,student,active
20271010088,200609149,teacher,active
20271010089,201704313,student,active
20271010089,202001743,student,active
20271010089,202103671,student,active
20271010089,202104011,student,active
20271010089,202300923,student,active
20271010089,202301277,student,active
20271010089,202301638,student,active
20271010089,202313057,student,active
20271010089,202400994,student,active
20271010089,202500179,student,active
20271010089,V00149660,student,active
20271010089,V00150144,student,active
20271010089,V00150190,student,active
20271010089,V00150411,student,active
20271010089,V00150417,student,active
20271010089,200100193,teacher,active
20271010090,202104011,student,active
20271010090,202203065,student,active
20271010090,202301277,student,active
20271010090,202500179,student,active
20271010090,V00150190,student,active
20271010090,202403696,teacher,active
20271010091,201206445,student,active
20271010091,201804569,student,active
20271010091,202201753,student,active
20271010091,202312587,student,active
20271010091,202313635,student,active
20271010091,200609149,teacher,active
20271010092,201405095,student,active
20271010092,201608648,student,active
20271010092,202204588,student,active
20271010092,202300590,student,active
20271010092,202300943,student,active
20271010092,202313033,student,active
20271010092,202314477,student,active
20271010092,202315729,student,active
20271010092,202400683,student,active
20271010092,202402715,student,active
20271010092,200300162,teacher,active
20271010093,201206445,student,active
20271010093,201608648,student,active
20271010093,201804569,student,active
20271010093,201907855,student,active
20271010093,202002615,student,active
20271010093,202005160,student,active
20271010093,202102071,student,active
20271010093,202103056,student,active
20271010093,202201311,student,active
20271010093,202202347,student,active
20271010093,202203041,student,active
20271010093,202203354,student,active
20271010093,202204588,student,active
20271010093,202300590,student,active
20271010093,202312587,student,active
20271010093,202313033,student,active
20271010093,202400683,student,active
20271010093,202403028,student,active
20271010093,200609149,teacher,active
20271010094,201504398,teacher,active
20271010095,V00149925,teacher,active
20271010098,201703758,student,active
20271010098,201705367,student,active
20271010098,201705529,student,active
20271010098,202005174,student,active
20271010098,202101712,student,active
20271010098,202403750,student,active
20271010098,V00150514,student,active
20271010098,200615462,teacher,active
20271010099,201703758,student,active
20271010099,201705367,student,active
20271010099,201705529,student,active
20271010099,202005174,student,active
20271010099,202101712,student,active
20271010099,202403750,student,active
20271010099,V00150514,student,active
20271010099,V00150722,teacher,active
20271010100,201703758,student,active
20271010100,201705367,student,active
20271010100,201705529,student,active
20271010100,202005174,student,active
20271010100,202101712,student,active
20271010100,202403750,student,active
20271010100,V00150514,student,active
20271010100,200615462,teacher,active
20271010101,201703758,student,active
20271010101,201705367,student,active
20271010101,201705529,student,active
20271010101,202005174,student,active
20271010101,202101712,student,active
20271010101,202403750,student,active
20271010101,V00150514,student,active
20271010101,V00149925,teacher,active
20271010102,201703758,student,active
20271010102,201705367,student,active
20271010102,201705529,student,active
20271010102,202005174,student,active
20271010102,202101712,student,active
20271010102,202403750,student,active
20271010102,V00150514,student,active
20271010102,200615462,teacher,active
20271010103,201303570,student,active
20271010103,202100530,student,active
20271010103,V00150729,teacher,active
20271010104,201902121,student,active
20271010104,V00150729,teacher,active
20271010105,200200768,teacher,active
20271010106,200704534,student,active
20271010106,201609588,student,active
20271010106,200200768,teacher,active
20271010107,201902121,student,active
20271010107,201900165,teacher,active
20271010108,201902121,student,active
20271010108,201900165,teacher,active
20271010109,200200768,teacher,active
20271010110,200704534,student,active
20271010111,201609588,student,active
20271010111,200200768,teacher,active
20271010112,202103798,student,active
20271010112,202204056,student,active
20271010112,202300554,student,active
20271010112,202301674,student,active
20271010112,202313649,student,active
20271010112,V00149857,student,active
20271010112,V00151766,student,active
20271010112,V00152947,student,active
20271010112,202313630,teacher,active
20271010113,201902121,student,active
20271010113,201900165,teacher,active
20271010114,200704534,student,active
20271010114,201609588,student,active
20271010114,V00150729,teacher,active
20271010115,202300195,student,active
20271010115,202314712,student,active
20271010115,202401033,student,active
20271010115,202402520,student,active
20271010115,202403072,student,active
20271010115,V00148072,student,active
20271010115,V00148087,student,active
20271010115,V00148248,student,active
20271010115,V00149527,student,active
20271010115,V00149647,student,active
20271010115,V00150073,student,active
20271010115,V00150094,student,active
20271010115,V00150290,student,active
20271010115,V00150647,student,active
20271010115,V00150822,student,active
20271010115,V00150829,student,active
20271010115,V00150851,student,active
20271010115,V00150853,student,active
20271010115,V00152167,student,active
20271010115,202313630,teacher,active
20271010116,200612774,teacher,active
20271010117,200702789,teacher,active
20271010118,201903987,student,active
20271010118,202201131,student,active
20271010118,202203843,student,active
20271010118,202301068,student,active
20271010118,202301115,student,active
20271010118,202313778,student,active
20271010118,202313854,student,active
20271010118,202314950,student,active
20271010118,202315878,student,active
20271010118,202400159,student,active
20271010118,202401406,student,active
20271010118,202313630,teacher,active
20271010119,201901702,student,active
20271010119,202005088,student,active
20271010119,202403091,student,active
20271010119,200612774,teacher,active
20271010120,202103476,student,active
20271010120,202301203,student,active
20271010120,202312601,student,active
20271010120,202313016,student,active
20271010120,202313575,student,active
20271010120,202314486,student,active
20271010120,202315253,student,active
20271010120,202313630,teacher,active
20271010121,201901702,student,active
20271010121,202005088,student,active
20271010121,202403091,student,active
20271010121,200702789,teacher,active
20271010122,200702789,teacher,active
20271010123,202203604,student,active
20271010123,202312542,student,active
20271010123,202500260,student,active
20271010123,V00147850,student,active
20271010123,V00148252,student,active
20271010123,V00150588,student,active
20271010123,201904513,teacher,active
20271010124,201901702,student,active
20271010124,202005088,student,active
20271010124,202403091,student,active
20271010124,200612774,teacher,active
20271010125,202314227,student,active
20271010125,202402323,student,active
20271010125,V00148203,student,active
20271010125,V00152440,student,active
20271010125,201904513,teacher,active
20271010126,202004707,student,active
20271010126,202203495,student,active
20271010126,202300400,student,active
20271010126,202314712,student,active
20271010126,202315970,student,active
20271010126,202316055,student,active
20271010126,202400994,student,active
20271010126,202401033,student,active
20271010126,202401322,student,active
20271010126,202402657,student,active
20271010126,V00154073,student,active
20271010126,201904513,teacher,active
20271010128,201606537,student,active
20271010128,202102213,student,active
20271010128,202104682,student,active
20271010128,202201875,student,active
20271010128,202201982,student,active
20271010128,202202605,student,active
20271010128,202312992,student,active
20271010128,202313278,student,active
20271010128,202401143,student,active
20271010128,202401223,student,active
20271010128,201904513,teacher,active
20271010129,202103476,student,active
20271010129,V00152947,student,active
20271010129,200213337,teacher,active
20271010130,201903987,student,active
20271010130,202301115,student,active
20271010130,202301203,student,active
20271010130,202313016,student,active
20271010130,202313575,student,active
20271010130,202400159,student,active
20271010130,200213337,teacher,active
20271010131,202300195,student,active
20271010131,202312601,student,active
20271010131,202313062,student,active
20271010131,200213337,teacher,active
20271010132,202105043,student,active
20271010132,202315439,student,active
20271010132,202402921,student,active
20271010132,202404466,student,active
20271010132,202404535,student,active
20271010132,202500270,student,active
20271010132,202500771,student,active
20271010132,202500799,student,active
20271010132,V00148074,student,active
20271010132,V00149744,student,active
20271010132,V00149954,student,active
20271010132,200505989,teacher,active
20271010133,202102213,student,active
20271010133,202201875,student,active
20271010133,202312542,student,active
20271010133,202401143,student,active
20271010133,202500260,student,active
20271010133,V00150588,student,active
20271010133,201904513,teacher,active
20271010134,V00148328,student,active
20271010134,V00152388,teacher,active
20271010135,201903987,student,active
20271010135,202313360,student,active
20271010135,202313778,student,active
20271010135,200213337,teacher,active
20271010136,202313016,student,active
20271010136,202400159,student,active
20271010136,200213337,teacher,active
20271010137,V00152167,student,active
20271010138,200213337,teacher,active
20271010139,202105043,student,active
20271010139,202315439,student,active
20271010139,202315925,student,active
20271010139,202402921,student,active
20271010139,202404466,student,active
20271010139,202404535,student,active
20271010139,202500270,student,active
20271010139,202500771,student,active
20271010139,202500799,student,active
20271010139,V00148074,student,active
20271010139,V00149744,student,active
20271010139,V00149954,student,active
20271010139,200505989,teacher,active
20271010140,202312601,student,active
20271010140,200213337,teacher,active
20271010141,V00148328,student,active
20271010141,V00152388,teacher,active
20271010142,V00152167,student,active
20271010143,201501327,student,active
20271010143,202100362,student,active
20271010143,202315679,student,active
20271010143,202316014,student,active
20271010144,201303505,student,active
20271010144,201603665,student,active
20271010144,202313221,student,active
20271010144,202315827,student,active
20271010144,202316043,student,active
20271010144,V00152388,teacher,active
20271010145,201501327,student,active
20271010145,201603665,student,active
20271010145,202300991,student,active
20271010145,202315679,student,active
20271010145,202316014,student,active
20271010146,201303505,student,active
20271010146,202100362,student,active
20271010146,202313221,student,active
20271010146,202315827,student,active
20271010146,202316043,student,active
20271010146,V00152388,teacher,active
20271010147,201501327,student,active
20271010147,201904008,student,active
20271010147,202204343,student,active
20271010147,202300562,student,active
20271010147,202300921,student,active
20271010147,202312985,student,active
20271010147,202313221,student,active
20271010147,199600120,teacher,active
20271010148,201501327,student,active
20271010148,201904008,student,active
20271010148,202204343,student,active
20271010148,202300562,student,active
20271010148,202300921,student,active
20271010148,202312985,student,active
